index,object_class,object_name,x,y,z,ambiguous,overlaps
574,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,0
575,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
576,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
577,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
578,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,0
579,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
580,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
581,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
582,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
583,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,0
584,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
585,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,0
586,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
587,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
588,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
589,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
590,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,0
591,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
592,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,1
593,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
594,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
595,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
596,Pepsi,Pepsi.003,20.857927322387695,0.009076178073883057,1.6367193460464478,0,0
597,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
598,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
599,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,1
600,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
601,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,0
602,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
603,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
604,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
605,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,0
606,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
607,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,1
608,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,1
609,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,0
610,RedBull,RedBull.003,21.331188201904297,0.009076178073883057,1.8303897380828857,0,0
611,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
612,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,0
613,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
614,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,1
615,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,0
616,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,0
617,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
618,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,0
619,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
620,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,1
621,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,0
622,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
623,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
624,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
625,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,0
626,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
627,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,1
628,Water_Lemon,Water_Lemon.003,21.862369537353516,0.009075939655303955,1.9649845361709595,0,0
629,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
630,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
631,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
632,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
633,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,0
634,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
635,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
636,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
637,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
638,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
639,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,0
640,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
641,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,0
642,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,0
643,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
644,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,0
645,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
646,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,0
647,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
648,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,0
649,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,0
650,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
651,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
652,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,0
653,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
654,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,1
655,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
656,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
657,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
658,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
659,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
660,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
661,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
662,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
663,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,1
664,MakoEnergy,MakoEnergy.003,22.94635772705078,0.009076178073883057,1.8303897380828857,0,1
665,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
666,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
667,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
668,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
669,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
670,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
671,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
672,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,1
673,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
674,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
675,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
676,RedBull,RedBull.005,22.89447593688965,0.5681216716766357,1.8303897380828857,0,1
677,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
678,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
679,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
680,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
681,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
682,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
683,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
684,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
685,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
686,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
687,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
688,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
689,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
690,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
691,Wine_Red,Wine_Red.003,23.529857635498047,0.009076178073883057,1.63780677318573,0,1
692,Water_Lemon,Water_Lemon.004,23.4256591796875,0.5681214332580566,1.9649845361709595,1,1
693,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
694,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
695,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
696,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
697,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
698,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
699,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
700,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
701,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
702,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
703,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
704,RedBull_Zero,RedBull_Zero.003,24.154651641845703,0.009076178073883057,1.8303897380828857,0,1
705,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
706,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
707,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
708,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
709,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
710,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
711,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
712,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
713,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
714,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
715,Water,Water.003,24.772003173828125,0.009075939655303955,1.9649845361709595,0,1
716,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
717,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
718,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
719,MakoEnergy,MakoEnergy.004,24.665912628173828,0.5681216716766357,1.8303897380828857,0,1
720,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
721,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
722,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
723,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
724,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
725,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
726,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
727,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
728,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
729,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
730,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
731,VitaBuzz,VitaBuzz.003,25.275455474853516,0.009076178073883057,1.8303897380828857,0,1
732,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
733,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
734,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
735,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
736,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
737,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
738,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
739,Wine_Red,Wine_Red.004,25.208900451660156,0.5681216716766357,1.63780677318573,0,1
740,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
741,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
742,Pepsi_Zero,Pepsi_Zero.003,25.765483856201172,0.009076178073883057,1.6367193460464478,0,0
743,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
744,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
745,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
746,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
747,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
748,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
749,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
750,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
751,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
752,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
753,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
754,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
755,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
756,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
757,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
758,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
759,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
760,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
761,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
762,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
763,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
764,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
765,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
766,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
767,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
768,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
769,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
770,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
771,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
772,Wine_White,Wine_White.003,27.186885833740234,0.009076178073883057,1.63780677318573,0,0
773,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
774,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
775,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
776,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
777,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
778,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
779,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
780,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
781,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
782,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
783,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
784,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
785,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
786,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
787,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
788,VitaBuzz_Zero,VitaBuzz_Zero.003,27.93939971923828,0.009076178073883057,1.8303897380828857,0,0
789,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
790,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
791,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
792,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
793,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
794,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
795,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
796,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
797,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
798,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
799,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
800,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
801,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
802,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
803,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
804,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
805,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
806,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
807,RedBull,RedBull.004,28.603511810302734,0.009076178073883057,1.8303897380828857,0,0
808,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
809,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
810,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
811,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
812,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
813,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
814,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
815,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
816,RedBull_Zero,RedBull_Zero.004,29.20669937133789,0.009076178073883057,1.8303897380828857,0,0
817,VitaBuzz_Zero,VitaBuzz_Zero.004,30.483137130737305,0.009076178073883057,1.8303897380828857,0,0
818,VitaBuzz,VitaBuzz.004,29.88344955444336,0.009076178073883057,1.8303897380828857,0,0
819,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
820,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
821,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
822,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
823,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
824,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
825,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
826,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
827,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
828,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
829,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
830,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
831,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
832,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
833,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
834,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
835,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
836,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
837,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
838,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
839,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
840,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
841,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
842,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
843,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
844,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
845,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
846,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
847,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
848,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
849,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
850,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
851,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
852,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
853,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
854,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
855,Wine_Red,Wine_Red,-1.3988423347473145,0.009076178073883057,1.63780677318573,0,0
856,MakoEnergy,MakoEnergy,-1.9823424816131592,0.009076178073883057,1.8303897380828857,0,0
857,Water_Lemon,Water_Lemon,-3.066328525543213,0.009075939655303955,1.9649845361709595,0,0
858,RedBull,RedBull,-3.5975112915039062,0.009076178073883057,1.8303897380828857,1,0
859,Pepsi,Pepsi,-4.070772647857666,0.009076178073883057,1.6367193460464478,0,0
